source_url,publisher_domain,headline,snippet,date_discovered,publisher_name,date_published,author_name,origin_country,destination_country,deportee_count,deportee_count_is_estimate,deportee_count_low,deportee_count_high,conducting_agency,transport_mode,cse_query
https://www.oig.dhs.gov/hotline,www.oig.dhs.gov,Hotline | Office of Inspector General,"What to Report to the DHS OIG Hotline. The DHS Office of Inspector General investigates fraud, waste, abuse, and criminal misconduct involving DHS programs, ...",2025-08-30T16:26:12.233049Z,www.oig.dhs.gov,,,United States,,,False,,,ICE,bus,site:dhs.gov (removal OR deport* OR repatriat*)
https://www.oig.dhs.gov/sites/default/files/assets/2017-11/OIG-18-08-Oct17.pdf,www.oig.dhs.gov,"OIG-18-08 - FEMA and California Need to Assist CalRecycle, a ...","Oct 30, 2017 ... Because CalRecycle's debris removal activities are primarily located within. Lake and Calaveras Counties (Counties), California has tasked these ...",2025-08-30T16:26:12.233049Z,www.oig.dhs.gov,,Department of Homeland Security - Office of Inspector General,United States,,30.0,False,,,DHS,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://www.dhs.gov/keywords/enforcement-and-removal-operations-ero,www.dhs.gov,Enforcement and Removal Operations (ERO) | Homeland Security,"DHS announced ICE officers arrested removable criminal illegal aliens across the country on July 17, 2025, as part of coordinated enforcement targeting some of ...",2025-08-30T16:26:12.233049Z,U.S. Department of Homeland Security,,,United States,,,False,,,ICE,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://www.oig.dhs.gov/reports/2021/ice-did-not-consistently-provide-separated-migrant-parents-opportunity-bring-their-children-upon-removal/oig-21-36-may21,www.oig.dhs.gov,ICE Did Not Consistently Provide Separated Migrant Parents the ...,"May 19, 2021 ... We determined that before July 12, 2018, migrant parents did not consistently have the opportunity to reunify with their children before removal.",2025-08-30T16:26:12.233049Z,www.oig.dhs.gov,,,United States,,,False,,,ICE,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://go.dhs.gov/oTs?utm_campaign=8%2F14-20%2F2023%2Cero%2Cero23%2Cremoval%2C8%2F21-27%2F2023&utm_source=instagram&utm_medium=US+ICE,go.dhs.gov,"Archived: ICE conducts single adult, family unit removal flights Aug. 24","Jan 24, 2025 ... WASHINGTON — U.S. Immigration and Customs Enforcement (ICE), in coordination with the U.S. Department of Homeland Security (DHS) and U.S. ...",2025-08-30T16:26:12.233049Z,go.dhs.gov,2023-08-24T00:00:00,,United States,,24.0,False,,,ICE,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://www.dhs.gov/archive/news/2024/07/02/dhs-conducts-removal-flight-china,www.dhs.gov,DHS Conducts Removal Flight to China | Homeland Security,"Jul 2, 2024 ... The US Department of Homeland Security (DHS), through US Immigration and Customs Enforcement (ICE), conducted a removal flight to the People's Republic of ...",2025-08-30T16:26:12.233049Z,U.S. Department of Homeland Security,,,United States,China,2.0,False,,,ICE,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://go.dhs.gov/J77?utm_source=linkedin&utm_campaign=icons+%26+backgrounds%2C10.30-11.5.2023%2C6%2F12-18%2F2023%2Cremoval%2C2.+ero%2C1.8-14.2024%2C11.13-19.2023%2Ct42%2Cero23&utm_medium=U.S.+Immigration+and+Customs+Enforcement+%28ICE%29,go.dhs.gov,"Archived: ICE conducts single adult, family unit, removal flights ...","Mar 8, 2024 ... Those included removal flights to Albania, Georgia, Central America, Colombia, Dominican Republic, Ecuador, Mexico, Romania and Uzbekistan.",2025-08-30T16:26:12.233049Z,go.dhs.gov,2024-03-08T00:00:00,,United States,Albania,8.0,False,,,ICE,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://www.dhs.gov/archive/news/2023/05/11/fact-sheet-circumvention-lawful-pathways-final-rule,www.dhs.gov,Fact Sheet: Circumvention of Lawful Pathways Final Rule ...,"May 11, 2023 ... ... removal. The rebuttable presumption may apply to migrants of any nationality who enter the United States at the southwest land border or ...",2025-08-30T16:26:12.233049Z,U.S. Department of Homeland Security,,,United States,,11.0,False,,,ICE,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://go.dhs.gov/orc?utm_medium=wwwICEgov&utm_campaign=10.30-11.5.2023%2C2.+ero%2Cicons+%26+backgrounds%2Cremoval&utm_source=youtube,go.dhs.gov,"Archived: ICE conducts single adult, family unit removal flights Nov. 16","Jan 24, 2025 ... ICE Air Operations facilitates the transfer and removal of noncitizens, including family units, via commercial airlines and chartered flights.",2025-08-30T16:26:14.617747Z,go.dhs.gov,2023-11-16T00:00:00,,United States,,16.0,False,,,ICE,charter_flight,site:dhs.gov (removal OR deport* OR repatriat*)
https://go.dhs.gov/o7r?utm_campaign=2.+ero%2C8%2F14-20%2F2023%2C8%2F28-9%2F3%2F2023%2Cero23%2Cremoval%2Ct42&utm_source=facebook&utm_medium=Immigration+And+Customs+Enforcement+%28ICE%29,go.dhs.gov,"Archived: ICE conducts single adult, family unit removal flights Oct. 17","Jan 24, 2025 ... WASHINGTON — U.S. Immigration and Customs Enforcement (ICE), in coordination with the U.S. Department of Homeland Security (DHS) and U.S. ...",2025-08-30T16:26:14.617747Z,go.dhs.gov,2023-10-17T00:00:00,,United States,,17.0,False,,,ICE,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://www.dhs.gov/publication/summary-crcls-recommendations-and-cbps-response-removal-mobility-device,www.dhs.gov,Summary of CRCL's Recommendations and CBP's Response ...,"Apr 10, 2025 ... Summary of CRCL's Recommendations and CBP's Response: Removal of Mobility Device ... This is a summary of CRCL's Recommendation Memorandum to CBP ...",2025-08-30T16:26:14.617747Z,U.S. Department of Homeland Security,,,United States,,,False,,,ICE,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://studyinthestates.dhs.gov/2022/12/new-dhs-publishes-interim-final-rule-removal-of-obsolete-procedures-and-requirements,studyinthestates.dhs.gov,NEW: DHS Publishes Interim Final Rule: Removal of Obsolete ...,"On Dec. 12, 2022, the U.S. Department of Homeland Security (DHS) will amend its regulations at 8 CFR 214.1, 214.2, 214.3, 214.4, 214.12, and 214.13 to ...",2025-08-30T16:26:14.617747Z,studyinthestates.dhs.gov,,,United States,,12.0,False,,,DHS,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://www.dhs.gov/xlibrary/assets/privacy/privacy_pia_ice_eidupdate-15c.pdf,www.dhs.gov,Enforcement INtegrated Database (EID) Update 015(c),"Nov 7, 2011 ... Module, ENFORCE Alien Detention Module, and ENFORCE Alien Removal Module. Collectively these applications are referred to as the “ENFORCE ...",2025-08-30T16:26:14.617747Z,www.dhs.gov,,U.S. Department of Homeland Security,United States,,,False,,,DHS,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://go.dhs.gov/oeZ?utm_source=instagram&utm_medium=US+ICE&utm_campaign=2.+ero%2C8%2F14-20%2F2023%2C8%2F28-9%2F3%2F2023%2Cero23%2Cremoval,go.dhs.gov,"Archived: ICE conducts single adult, family unit removal flights Oct. 6 ...","Jan 24, 2025 ... WASHINGTON — U.S. Immigration and Customs Enforcement (ICE), in coordination with the U.S. Department of Homeland Security (DHS) and U.S. ...",2025-08-30T16:26:14.617747Z,go.dhs.gov,2023-10-06T00:00:00,,United States,,6.0,False,,,ICE,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://www.oig.dhs.gov/sites/default/files/assets/2018-02/OIG-18-43-Jan18.pdf,www.oig.dhs.gov,OIG-18-43 - Review of U.S. Coast Guard's Fiscal Year 2017 Drug ...,"Jan 30, 2018 ... Cocaine Removal Rate: Removal rate for cocaine from non-commercial vessels in the maritime. Transit Zone. NOTE: In accordance with ONDCP ...",2025-08-30T16:26:14.617747Z,www.oig.dhs.gov,,Department of Homeland Security - Office of Inspector General,United States,,2017.0,False,,,DHS,ship,site:dhs.gov (removal OR deport* OR repatriat*)
https://www.dhs.gov/xlibrary/assets/mgmt/itpa-ice-drom2010.pdf,www.dhs.gov,ICE- Detention & Removal Operations Modernization (DROM ...,Review. The DHS Chief Information Officer conducted a comprehensive program review of the ICE Detention &. Removal Operations Modernization (DROM) Program ...,2025-08-30T16:26:14.617747Z,www.dhs.gov,,Department of Homeland Security,United States,,,False,,,ICE,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://go.dhs.gov/4ss?utm_medium=ICE&utm_campaign=ero%2C5%2F8-14%2F2023%2Ct42&utm_source=twitter,go.dhs.gov,"Archived: ICE announces additional enforcement, removal actions ...","May 11, 2023 ... ICE conducted multiple removal flights on Wednesday, including to Colombia, Cuba, Guatemala and Honduras, as part of dozens of flights conducted each week.",2025-08-30T16:26:14.617747Z,go.dhs.gov,2023-05-11T00:00:00,,United States,Colombia,11.0,False,,,ICE,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://ohss.dhs.gov/khsm/dhs-repatriations,ohss.dhs.gov,DHS Repatriations | OHSS,Voluntary returns: Returns granted to aliens encountered at the border instead of immigration removal proceedings. This is a subset of enforcement returns.,2025-08-30T16:26:14.617747Z,Office of Homeland Security Statistics,,,United States,,,False,,,ICE,ship,site:dhs.gov (removal OR deport* OR repatriat*)
https://www.dhs.gov/hsi/contact,www.dhs.gov,Contact | ICE,"Aug 14, 2025 ... Removal · Recalcitrant Countries · Self-Deportation · Immigration Enforcement Frequently Asked Questions · ERO Statistics Dashboard. ICE ERO ...",2025-08-30T16:26:16.795986Z,www.dhs.gov,2020-08-06T00:00:00,,United States,,14.0,False,,,ICE,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://go.dhs.gov/o92?utm_source=instagram&utm_campaign=10.30-11.5.2023%2C2.+ero%2Cremoval%2Cicons+%26+backgrounds&utm_medium=US+ICE,go.dhs.gov,"Archived: ICE conducts single adult, family unit removal flights Dec. 1","Jan 24, 2025 ... ICE Air Operations facilitates the transfer and removal of noncitizens, including family units, via commercial airlines and chartered flights in ...",2025-08-30T16:26:16.795986Z,go.dhs.gov,2023-12-01T00:00:00,,United States,,1.0,False,,,ICE,charter_flight,site:dhs.gov (removal OR deport* OR repatriat*)
https://go.dhs.gov/oAb?utm_source=instagram&utm_campaign=2.+ero%2C8%2F14-20%2F2023%2C8%2F28-9%2F3%2F2023%2Cero23%2Cremoval&utm_medium=US+ICE,go.dhs.gov,"Archived: ICE conducts single adult, family unit removal flights Sept. 27","Jan 24, 2025 ... In fiscal year 2022, ICE's Enforcement and Removal Operations conducted 72,177 removals to more than 150 countries worldwide. B-roll for removal ...",2025-08-30T16:26:16.795986Z,go.dhs.gov,2023-09-27T00:00:00,,United States,,27.0,False,,,ICE,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://www.dhs.gov/archive/immigration-action,www.dhs.gov,Immigration Action | Homeland Security,"Aug 1, 2024 ... Executive Actions · Strengthen Border Security · Revise Removal Priorities · End Secure Communities and Replace it with New Priority Enforcement ...",2025-08-30T16:26:16.795986Z,U.S. Department of Homeland Security,,,United States,,,False,,,Department of Homeland Security,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://www.dhs.gov/archive/news/2024/07/01/united-states-signs-arrangement-panama-implement-removal-flight-program,www.dhs.gov,United States Signs Arrangement with Panama to Implement ...,"Jul 1, 2024 ... The removal flight program is part of the comprehensive regional approach to address irregular migration. Due to the unique mission set, DHS ...",2025-08-30T16:26:16.795986Z,U.S. Department of Homeland Security,,,United States,,1.0,False,,,DHS,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://go.dhs.gov/ZDK?utm_source=facebook&utm_campaign=1%2F30-2%2F5%2F2023&utm_medium=Immigration+And+Customs+Enforcement+%28ICE%29,go.dhs.gov,Criminal Alien Program | ICE,"Jan 27, 2025 ... CAP focuses on the identification, arrest, and removal of Incarcerated aliens at federal, state, and local levels, as well as at-large criminal aliens.",2025-08-30T16:26:16.795986Z,go.dhs.gov,2020-03-16T00:00:00,,United States,,,False,,,ICE,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://ohss.dhs.gov/topics/immigration/immigration-enforcement/monthly-tables,ohss.dhs.gov,Immigration Enforcement and Legal Processes Monthly Tables | OHSS,"When we send an alien back to their country of citizenship or a third country, it's called repatriation. It can be a removal (which carries administrative ...",2025-08-30T16:26:16.795986Z,Office of Homeland Security Statistics,,,United States,,,False,,,ICE,ship,site:dhs.gov (removal OR deport* OR repatriat*)
https://go.dhs.gov/JoZ?utm_source=facebook&utm_medium=Immigration+And+Customs+Enforcement+%28ICE%29&utm_campaign=10.30-11.5.2023%2C2.+ero%2Cicons+%26+backgrounds%2Cremoval,go.dhs.gov,"Archived: ICE conducts single adult, family unit removal flights Dec. 20","ICE Air Operations facilitates the transfer and removal of noncitizens, including family units, via commercial airlines and chartered flights in support of ICE ...",2025-08-30T16:26:16.795986Z,go.dhs.gov,2023-12-20T00:00:00,,United States,,20.0,False,,,ICE,charter_flight,site:dhs.gov (removal OR deport* OR repatriat*)
https://go.dhs.gov/ovB?utm_source=twitter&utm_campaign=10.30-11.5.2023%2C2.+ero%2Cicons+%26+backgrounds%2Cremoval&utm_medium=ICE,go.dhs.gov,"Archived: ICE conducts single adult, family unit removal flights Dec. 13","Jan 24, 2025 ... ICE, working in coordination with DHS and CBP, facilitated removal flights, including single adults and family units to Central America, ...",2025-08-30T16:26:16.795986Z,go.dhs.gov,2023-12-13T00:00:00,,United States,,13.0,False,,,ICE,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://go.dhs.gov/JNn?utm_source=linkedin&utm_medium=U.S.+Immigration+and+Customs+Enforcement+%28ICE%29&utm_campaign=1.8-14.2024%2C10.30-11.5.2023%2C2.+ero%2Cicons+%26+backgrounds%2Cremoval%2C6%2F12-18%2F2023%2Ct42,go.dhs.gov,"Archived: ICE conducts single adult, family unit removal flights Feb. 2","Jan 24, 2025 ... ICE, working in coordination with DHS and CBP, facilitated removal flights, including single adults and family units to Central America, ...",2025-08-30T16:26:16.795986Z,go.dhs.gov,2024-02-02T00:00:00,,United States,,2.0,False,,,ICE,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://go.dhs.gov/ohK?utm_source=instagram&utm_campaign=2.+ero%2C8%2F14-20%2F2023%2C8%2F28-9%2F3%2F2023%2Cero23%2Cremoval%2Ct42&utm_medium=US+ICE,go.dhs.gov,"Archived: ICE conducts single adult, family unit removal flights Oct. 13","Jan 24, 2025 ... ICE Air Operations facilitates the transfer and removal of noncitizens, including family units, via commercial airlines and chartered flights.",2025-08-30T16:26:18.937448Z,go.dhs.gov,2023-10-13T00:00:00,,United States,,13.0,False,,,ICE,charter_flight,site:dhs.gov (removal OR deport* OR repatriat*)
https://go.dhs.gov/JgZ?utm_source=facebook&utm_campaign=1.8-14.2024%2C10.30-11.5.2023%2C2.+ero%2C6%2F12-18%2F2023%2Cicons+%26+backgrounds%2Cremoval%2Ct42%2Cero23&utm_medium=Immigration+And+Customs+Enforcement+%28ICE%29,go.dhs.gov,"Archived: ICE conducts single adult, family unit removal flights Feb. 9","Feb 9, 2024 ... ICE, working in coordination with DHS and CBP, facilitated removal flights, including single adults and family units to Bangladesh, ...",2025-08-30T16:26:18.937448Z,go.dhs.gov,2024-02-09T00:00:00,,United States,Bangladesh,9.0,False,,,ICE,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://www.dhs.gov/sites/default/files/publications/ice_-_removal_of_aliens_claiming_u.s.-born_children_second_half_cy_2018_0.pdf,www.dhs.gov,Removal of Aliens Claiming US-Born Children,"Sep 27, 2019 ... ICE's Enforcement and Removal Operations (ERO) deportation officers enforce the Nation's immigration laws by identifying and arresting removable ...",2025-08-30T16:26:18.937448Z,www.dhs.gov,,DHS-ICE,United States,,27.0,False,,,ICE,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://www.dhs.gov/sites/default/files/publications/17_0220_S1_Implementing-the-Presidents-Border-Security-Immigration-Enforcement-Improvement-Policies.pdf,www.dhs.gov,Implementing the President's Border Security and Immigration ...,"Jan 25, 2017 ... It implements new policies designed to stem illegal immigration and facilitate the detection, apprehension, detention, and removal of aliens who ...",2025-08-30T16:26:18.937448Z,www.dhs.gov,,DHS Office of Public Affairs,United States,,,False,,,DHS,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://go.dhs.gov/JT9?utm_campaign=1.8-14.2024%2C10.30-11.5.2023%2C2.+ero%2Cicons+%26+backgrounds%2Cremoval&utm_medium=wwwICEgov&utm_source=youtube,go.dhs.gov,"Archived: ICE conducts single adult, family unit removal flights Jan. 19","Jan 19, 2024 ... ICE, working in coordination with DHS and CBP, facilitated removal flights, including single adults and family units to Central America, ...",2025-08-30T16:26:18.937448Z,go.dhs.gov,2024-01-19T00:00:00,,United States,,19.0,False,,,ICE,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://www.dhs.gov/keywords/removal,www.dhs.gov,Removal | Homeland Security,"DHS announced ICE dismantled a violent, criminal illegal alien-run massive human trafficking ring in Nebraska. Last Updated: August 15, 2025 | Press Releases ...",2025-08-30T16:26:18.937448Z,U.S. Department of Homeland Security,,,United States,,,False,,,ICE,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://www.dhs.gov/sites/default/files/publications/immigration-system_0.pdf,www.dhs.gov,Fact Sheet,"Jun 15, 2012 ... As the Department of Homeland Security. (DHS) continues to focus its enforcement resources on the removal of individuals who pose a national ...",2025-08-30T16:26:18.937448Z,www.dhs.gov,,Matthew.Chandler,United States,,,False,,,DHS,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://go.dhs.gov/JZB?utm_campaign=10.30-11.5.2023%2C2.+ero%2Cicons+%26+backgrounds%2Cremoval&utm_medium=US+ICE&utm_source=instagram,go.dhs.gov,"Archived: ICE conducts single adult, family unit removal flights Dec. 15","Jan 24, 2025 ... ICE Air Operations facilitates the transfer and removal of noncitizens, including family units, via commercial airlines and chartered flights.",2025-08-30T16:26:18.937448Z,go.dhs.gov,2023-12-15T00:00:00,,United States,,15.0,False,,,ICE,charter_flight,site:dhs.gov (removal OR deport* OR repatriat*)
https://www.oig.dhs.gov/sites/default/files/assets/Mgmt/2013/OIG_13-80_Apr13.pdf,www.oig.dhs.gov,U.S. Immigration and Customs Enforcement's Enforcement and ...,"Apr 24, 2013 ... The report contains four recommendations aimed at improving ICE's Enforcement and. Removal Operations' contract funding and payment processes.",2025-08-30T16:26:18.937448Z,www.oig.dhs.gov,,"U.S. Department of Homeland Security, Office of Inspector General",United States,,,False,,,ICE,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://www.dhs.gov/xlibrary/assets/training/xus/crcl/asylumseekers/crcl_asylum/pdfs/Immigration%20and%20Nationality%20Act%20Section%20101(b)(3).pdf,www.dhs.gov,8 USCS § 1231(b)(3) (2005) INA § 241(b)(3) § 1231. Detention and ...,Detention and removal of aliens ordered removed. * * *. (b) ... (3) Restriction on removal to a country where alien's life or freedom would be threatened.,2025-08-30T16:26:18.937448Z,www.dhs.gov,,Meghann Boyle,United States,,1.0,False,,,DHS,unknown,site:dhs.gov (removal OR deport* OR repatriat*)
https://www.cbp.gov/about/mobile-apps-directory/cbphome,www.cbp.gov,CBP Home Mobile Application | U.S. Customs and Border Protection,"Jun 10, 2025 ... Update For more information on voluntary self deport please visit the DHS CBP Home page. CBP Home Features CBP Home is a mobile application ...",2025-08-30T16:26:21.156296Z,U.S. Customs and Border Protection,,,United States,,,False,,,DHS,unknown,site:cbp.gov removal OR deport*
https://www.cbp.gov/document/guidance/operation-homecoming-self-deport,www.cbp.gov,Operation Homecoming Self Deport | U.S. Customs and Border ...,"Jun 18, 2025 ... CBP Seal, U.S. Customs and Border Protection: U.S. Department of Homeland Security. Facebook · X · YouTube · Flickr · Instagram.",2025-08-30T16:26:21.156296Z,U.S. Customs and Border Protection,,,United States,,18.0,False,,,Department of Homeland Security,unknown,site:cbp.gov removal OR deport*
https://www.cbp.gov/newsroom/stats/custody-and-transfer-statistics,www.cbp.gov,Custody and Transfer Statistics | U.S. Customs and Border Protection,OFO refers all such claims to USCIS for a credible fear interview. Credible fear may be claimed at any time prior to removal. 2 This number reflects instances ...,2025-08-30T16:26:21.156296Z,U.S. Customs and Border Protection,,,United States,,2.0,False,,,ICE,unknown,site:cbp.gov removal OR deport*
https://www.cbp.gov/sites/default/files/2025-03/cbp_home_sitd_qrg_march_2025.pdf,www.cbp.gov,CBP Home | Submit Intent to Depart - Quick Reference Guide,"Mar 10, 2025 ... Take Picture. Follow instructions on the screen to take clear photo. Once your picture is successfully captured, you will be.",2025-08-30T16:26:21.156296Z,www.cbp.gov,,USCBP,United States,,,False,,,CBP,unknown,site:cbp.gov removal OR deport*
https://www.cbp.gov/newsroom/national-media-release/cbp-removes-scheduling-functionality-cbp-one-app,www.cbp.gov,CBP Removes Scheduling Functionality in CBP One™ App | U.S. ...,"Jan 21, 2025 ... WASHINGTON – U.S. Customs and Border Protection (CBP) announced removal of the scheduling functionality within the CBP One™ mobile ...",2025-08-30T16:26:21.156296Z,U.S. Customs and Border Protection,,,United States,,,False,,,CBP,unknown,site:cbp.gov removal OR deport*
https://www.cbp.gov/travel/international-visitors/admission-forms/form-i-212-application-permission-reapply-admission-united-states-after,www.cbp.gov,Form I-212: Application for Permission to Reapply for Admission Into ...,Form I-212: Application for Permission to Reapply for Admission Into the United States After Deportation or Removal · What is the Purpose of this Form? · How to ...,2025-08-30T16:26:21.156296Z,U.S. Customs and Border Protection,,,United States,,,False,,,ICE,unknown,site:cbp.gov removal OR deport*
https://www.cbp.gov/newsroom/national-media-release/us-and-mexico-continue-interior-repatriation-initiative,www.cbp.gov,U.S. and Mexico continue Interior Repatriation Initiative | U.S. ...,"Jan 17, 2020 ... ICE works closely with CBP to ensure the safe and timely removal of individuals who have unlawfully crossed the southern border. IRI began ...",2025-08-30T16:26:21.156296Z,U.S. Customs and Border Protection,,,United States,,17.0,False,,,ICE,unknown,site:cbp.gov removal OR deport*
https://www.cbp.gov/border-security/immigration-action,www.cbp.gov,Immigration Action | U.S. Customs and Border Protection,"Nov 20, 2014 ... CBP's Updated Enforcement and Removal Policies On November 20, 2014, the Secretary of Homeland Security announced new immigration ...",2025-08-30T16:26:21.156296Z,U.S. Customs and Border Protection,,,United States,,20.0,False,,,CBP,unknown,site:cbp.gov removal OR deport*
https://www.cbp.gov/sites/default/files/documents/ctpat_enforce_appeal_3.pdf,www.cbp.gov,Untitled,"Jun 10, 2013 ... Typically, each suspension, removal, or determination of ineligibility is preceded by extensive outreach efforts in order to provide Partners ...",2025-08-30T16:26:21.156296Z,www.cbp.gov,,,United States,,10.0,False,,,CBP,unknown,site:cbp.gov removal OR deport*
https://www.cbp.gov/sites/default/files/2024-07/data_dictionary_redacted.pdf,www.cbp.gov,Untitled,"Removal. No longer used, previously used when the Visa. Waiver Program was a Pilot Program. Correct term now is VWP Removal. Formal removal of an alien ...",2025-08-30T16:26:21.156296Z,www.cbp.gov,,US CBP,United States,,,False,,,CBP,unknown,site:cbp.gov removal OR deport*
https://www.cbp.gov/medialibrary/collections/42851,www.cbp.gov,DHS Conducts Dozens of Removal Flights Every Week(5) | U.S. ...,US Immigration and Custom Enforcement's (ICE) Enforcement and Removal Operations (ERO) conducts dozens of removal/repatration flights a week.,2025-08-30T16:26:23.165021Z,U.S. Customs and Border Protection,,,United States,,5.0,False,,,ICE,unknown,site:cbp.gov removal OR deport*
https://www.cbp.gov/document/tbt/tbt-12-001-removal-certain-compact-yarns-cafta-dr-short-supply-list,www.cbp.gov,TBT-12-001 Removal of Certain Compact Yarns from CAFTA-DR ...,"An acceptable substitute for certain compacted, plied, ring spun cotton yarns (see specifications listed below), is now available in the CAFTA-DR countries in ...",2025-08-30T16:26:23.165021Z,U.S. Customs and Border Protection,,,United States,,6.0,True,12.0,1.0,ICE,unknown,site:cbp.gov removal OR deport*
https://www.cbp.gov/sites/default/files/2024-09/f1_visa_cbp_emails8.pdf,www.cbp.gov,Untitled,"We received correspondence, dated (b)(6)(b)(7)(C) requesting that U.S. Customs and Border. Protection (CBP) vacate the Expedited Removal order issued to your ...",2025-08-30T16:26:23.165021Z,www.cbp.gov,,US CBP,United States,,,False,,,CBP,unknown,site:cbp.gov removal OR deport*
https://www.cbp.gov/newsroom/national-media-release/cbp-releases-october-2023-monthly-update,www.cbp.gov,CBP releases October 2023 monthly update | U.S. Customs and ...,"Nov 14, 2023 ... “In conjunction with our resumption of removal flights to Venezuela consistent with delivering consequences for those who cross the border ...",2025-08-30T16:26:23.165021Z,U.S. Customs and Border Protection,,,United States,Venezuela,2023.0,False,,,CBP,unknown,site:cbp.gov removal OR deport*
https://www.cbp.gov/newsroom/national-media-release/cbp-releases-november-2024-monthly-update,www.cbp.gov,CBP Releases November 2024 Monthly Update | U.S. Customs and ...,"Dec 19, 2024 ... Immigration and Customs Enforcement – Enforcement and Removal Operations (ICE-ERO) has operated more than 740 international repatriation flights ...",2025-08-30T16:26:23.165021Z,U.S. Customs and Border Protection,,,United States,,740.0,False,,,ICE,unknown,site:cbp.gov removal OR deport*
https://www.cbp.gov/newsroom/local-media-release/cbp-intercepts-prior-deport-massena-border-crossing,www.cbp.gov,CBP Intercepts Prior Deport at Massena Border Crossing | U.S. ...,"Sep 14, 2018 ... MASSENA, N.Y. - On September 8, 2018 , U.S. Customs and Border Protection (CBP) Officers at the Massena Port of Entry intercepted a Canadian ...",2025-08-30T16:26:23.165021Z,U.S. Customs and Border Protection,,,United States,,14.0,False,,,ICE,unknown,site:cbp.gov removal OR deport*
https://www.cbp.gov/sites/default/files/2024-05/usbp_family_separations_012017-103117_-_dispositions.pdf,www.cbp.gov,Disposition Description B Bag and Baggage ER Expedited Removal ...,Expedited Removal (I-860). ER/CF. Expedited Removal with Credible Fear. NTA. Notice to Appear Released (I-862). REINRF. Reinstatement of Deportation Reasonable ...,2025-08-30T16:26:23.165021Z,www.cbp.gov,,US CBP,United States,,860.0,False,,,ICE,unknown,site:cbp.gov removal OR deport*
https://rulings.cbp.gov/search?term=8510.30.0000,rulings.cbp.gov,CROSS Search Results,"Apr 2, 2003. Ruling Reference: The tariff classification of a hair removal appliance from China Category: Classification Tariff No:8510.30.0000. Ruling: NY ...",2025-08-30T16:26:23.165021Z,rulings.cbp.gov,,,United States,,,False,,,CBP,unknown,site:cbp.gov removal OR deport*
https://www.help.cbp.gov/s/article/Article-1706?language=en_US,www.help.cbp.gov,How do I find out if a friend or family member is detained?,"May 1, 2025 ... Please understand that CBP will not provide information regarding a traveler being held at a port of entry for expedited removal. If you are ...",2025-08-30T16:26:23.165021Z,www.help.cbp.gov,,,United States,,,False,,,CBP,unknown,site:cbp.gov removal OR deport*
https://www.cbp.gov/newsroom/national-media-release/cbp-launches-enhanced-cbp-home-mobile-app-new-report-departure,www.cbp.gov,CBP launches enhanced CBP Home mobile app with new Report ...,"Mar 10, 2025 ... WASHINGTON — Today, U.S. Customs and Border Protection announces the public-facing mobile application, CBP Home. The application has a new ...",2025-08-30T16:26:23.165021Z,U.S. Customs and Border Protection,,,United States,,,False,,,CBP,unknown,site:cbp.gov removal OR deport*
https://www.cbp.gov/newsroom/national-media-release/cbp-releases-december-2024-monthly-update,www.cbp.gov,CBP Releases December 2024 Monthly Update | U.S. Customs and ...,"Jan 14, 2025 ... U.S. Immigration and Customs Enforcement – Enforcement and Removal Operations (ICE-ERO) has operated more than 860 international repatriation ...",2025-08-30T16:26:25.365551Z,U.S. Customs and Border Protection,,,United States,,860.0,False,,,ICE,unknown,site:cbp.gov removal OR deport*
https://www.cbp.gov/document/foia-record/enforcement-guidance-general,www.cbp.gov,Enforcement Guidance (General) | U.S. Customs and Border ...,"Apr 28, 2022 ... Review of Interim Revision to Civil Immigration Enforcement and Removal Policies and Priorities",2025-08-30T16:26:25.365551Z,U.S. Customs and Border Protection,,,United States,,,False,,,ICE,unknown,site:cbp.gov removal OR deport*
